Metadata_plate_map_name,Metadata_EXPERIMENT_NAME,Metadata_DENSITY,Metadata_LINE_ID,Metadata_GENOTYPE,Metadata_Plate,Metadata_Well,Metadata_Site_Count,Metadata_Object_Count,Nuclei_ObjectSkeleton_NumberBranchEnds_CellImageSkel,Nuclei_ObjectSkeleton_NumberNonTrunkBranches_CellImageSkel,Nuclei_ObjectSkeleton_NumberTrunks_CellImageSkel,Nuclei_ObjectSkeleton_TotalObjectSkeletonLength_CellImageSkel
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,10,CONTROL,BR00132673,P02,3,171,0.10966,0.68538,0.22425,0.52289
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,25,CONTROL,BR00132673,P03,3,399,-0.5350699999999999,-0.52225,-0.88936,-0.43806000000000006
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,25,CONTROL,BR00132673,P04,3,301,-0.6378,-0.5826,-0.74653,-0.48238000000000003
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,8,DELETION,BR00132673,P05,3,176,0.9910899999999999,0.61705,0.37903000000000003,0.46092
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,8,DELETION,BR00132673,P06,3,117,1.0181,0.98856,0.61655,0.51326
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,31,CONTROL,BR00132673,P07,3,131,2.0536,1.4683,0.022799,2.1191
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,31,CONTROL,BR00132673,P08,3,178,1.3481,1.0625,0.059452,1.1119
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,18,DELETION,BR00132673,P09,3,157,0.06425399999999999,0.12197999999999999,1.7436,-0.55718
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,18,DELETION,BR00132673,P10,3,151,0.6331,0.7205600000000001,0.88051,-0.19883
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,21,CONTROL,BR00132673,P11,3,92,3.5656,3.4987,2.0855,3.0382
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,21,CONTROL,BR00132673,P12,3,102,2.8160000000000003,2.8932,1.2647,2.4318
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,3,CONTROL,BR00132673,P13,3,92,2.2792,2.8816,1.6628,1.5055
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,3,CONTROL,BR00132673,P14,3,64,3.5064,4.4037,2.1508,3.1571
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,23,DELETION,BR00132673,P15,3,334,-0.9062899999999999,-0.78977,0.20606999999999998,-1.0182
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,23,DELETION,BR00132673,P16,3,311,0.2366,0.38214000000000004,0.64153,-0.23131
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,33,DELETION,BR00132673,P17,3,210,0.61792,0.7424,0.13965999999999998,0.6642600000000001
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,33,DELETION,BR00132673,P18,3,106,2.5539,2.1959999999999997,1.919,2.8573
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,13,DELETION,BR00132673,P19,3,225,0.61315,0.57285,0.46526000000000006,0.85156
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,13,DELETION,BR00132673,P20,3,193,-0.1392,0.3191,-0.033299,-0.0085226
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,35,DELETION,BR00132673,P21,3,89,1.8611,1.9587,1.6324,1.5723
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,35,DELETION,BR00132673,P22,3,62,6.8718,9.7113,0.93019,6.131
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,22,CONTROL,BR00132673,P23,3,189,1.3363,1.3357,0.33878,1.4654
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,22,CONTROL,BR00132673,P24,3,144,1.031,1.1205,0.77181,1.3312
