,Metadata_Plate,Metadata_Well,Metadata_Plate_Map_Name,Metadata_cell_type,Metadata_line_ID,Metadata_line_condition,Metadata_line_source,Metadata_plating_density,Metadata_Object_Count,Metadata_Object_Count_inferred,Metadata_Site_Count,average_precision,p_value,n_pos_pairs,n_neg_pairs
1323,BR_NCP_STEM_1,H04,BR_NCP_STEM_1,stem,35,deletion,human,10000,697.5179999999999,697.5179999999999,9,0.5920168067226891,9.999e-05,7,383
1324,BR_NCP_STEM_1,H05,BR_NCP_STEM_1,stem,13,control,human,10000,1970.82,1970.82,9,0.4237657920310981,9.999e-05,7,383
1325,BR_NCP_STEM_1,H06,BR_NCP_STEM_1,stem,13,control,human,10000,2092.86,2092.86,9,0.4024445714737274,9.999e-05,7,383
1326,BR_NCP_STEM_1,H07,BR_NCP_STEM_1,stem,19,control,human,10000,2397.06,2397.06,9,0.3023085150143428,0.00059994,7,383
1327,BR_NCP_STEM_1,H08,BR_NCP_STEM_1,stem,19,control,human,10000,2720.7000000000003,2720.7000000000003,9,0.019843794470330123,0.6941306,7,383
1328,BR_NCP_STEM_1,H09,BR_NCP_STEM_1,stem,24,control,isogenic_control,10000,1818.72,1818.72,9,0.4030484214694741,9.999e-05,7,383
1329,BR_NCP_STEM_1,H10,BR_NCP_STEM_1,stem,24,control,isogenic_control,10000,1829.16,1829.16,9,0.17333834696669365,0.0077992203,7,383
1330,BR_NCP_STEM_1,H11,BR_NCP_STEM_1,stem,17,control,human,10000,1713.978,1713.978,9,0.5290583888306848,9.999e-05,7,383
1331,BR_NCP_STEM_1,H12,BR_NCP_STEM_1,stem,17,control,human,10000,1574.784,1574.784,9,0.5216151639479745,9.999e-05,7,383
1332,BR_NCP_STEM_1,H13,BR_NCP_STEM_1,stem,21,control,human,10000,763.398,763.398,9,0.30282730611892067,0.00059994,7,383
1333,BR_NCP_STEM_1,H14,BR_NCP_STEM_1,stem,21,control,human,10000,806.796,806.796,9,0.3191869754894965,0.00019998,7,383
1334,BR_NCP_STEM_1,H15,BR_NCP_STEM_1,stem,28,deletion,human,10000,1359.216,1359.216,9,0.5564589339385388,9.999e-05,7,383
1335,BR_NCP_STEM_1,H16,BR_NCP_STEM_1,stem,28,deletion,human,10000,1238.292,1238.292,9,0.5676376838160413,9.999e-05,7,383
1336,BR_NCP_STEM_1,H17,BR_NCP_STEM_1,stem,31,deletion,human,10000,2044.08,2044.08,9,0.020637182701545558,0.6520348,7,383
1337,BR_NCP_STEM_1,H18,BR_NCP_STEM_1,stem,31,deletion,human,10000,2101.5,2101.5,9,0.02419561507228948,0.49735028,7,383
1338,BR_NCP_STEM_1,H19,BR_NCP_STEM_1,stem,10,control,human,10000,2018.52,2018.52,9,0.06301113546685311,0.07589241,7,383
1339,BR_NCP_STEM_1,H20,BR_NCP_STEM_1,stem,10,control,human,10000,2382.84,2382.84,9,0.17964294244718326,0.00589941,7,383
1340,BR_NCP_STEM_1,H21,BR_NCP_STEM_1,stem,45,deletion,human,10000,2255.94,2255.94,9,0.4559006940672287,9.999e-05,7,383
1341,BR_NCP_STEM_1,H22,BR_NCP_STEM_1,stem,45,deletion,human,10000,1793.466,1793.466,9,0.4540722655513683,9.999e-05,7,383
1342,BR_NCP_STEM_1,H23,BR_NCP_STEM_1,stem,11,control,human,10000,756.36,756.36,9,0.26457822043079904,0.0009999,7,383
1343,BR_NCP_STEM_1,H24,BR_NCP_STEM_1,stem,11,control,human,10000,638.496,638.496,9,0.34705729118132644,9.999e-05,7,383
1344,BR_NCP_STEM_1,I01,BR_NCP_STEM_1,stem,24,control,isogenic_control,10000,1944.8999999999999,1944.8999999999999,9,0.4030484214694741,9.999e-05,7,383
1345,BR_NCP_STEM_1,I02,BR_NCP_STEM_1,stem,24,control,isogenic_control,10000,1940.58,1940.58,9,0.28400080242185505,0.00069993,7,383
1346,BR_NCP_STEM_1,I03,BR_NCP_STEM_1,stem,38,deletion,human,10000,2528.28,2528.28,9,0.06868209668528161,0.06249375,7,383
1347,BR_NCP_STEM_1,I04,BR_NCP_STEM_1,stem,38,deletion,human,10000,2935.08,2935.08,9,0.05168545455032203,0.111788824,7,383
1348,BR_NCP_STEM_1,I05,BR_NCP_STEM_1,stem,44,deletion,human,10000,3496.14,3496.14,9,0.49863747501055766,9.999e-05,7,383
1349,BR_NCP_STEM_1,I06,BR_NCP_STEM_1,stem,44,deletion,human,10000,3767.94,3767.94,9,0.5302832932012264,9.999e-05,7,383
1350,BR_NCP_STEM_1,I07,BR_NCP_STEM_1,stem,47,deletion,human,10000,3513.78,3513.78,9,0.07909988328892732,0.04849515,7,383
1351,BR_NCP_STEM_1,I08,BR_NCP_STEM_1,stem,47,deletion,human,10000,4373.46,4373.46,9,0.19668905315679228,0.00349965,7,383
1352,BR_NCP_STEM_1,I09,BR_NCP_STEM_1,stem,20,control,human,10000,2246.94,2246.94,9,0.2542496948483915,0.00109989,7,383
1353,BR_NCP_STEM_1,I10,BR_NCP_STEM_1,stem,20,control,human,10000,2624.4,2624.4,9,0.032622254885751246,0.2819718,7,383
1354,BR_NCP_STEM_1,I11,BR_NCP_STEM_1,stem,12,control,human,10000,988.704,988.704,9,0.05636301827706625,0.09389061,7,383
1355,BR_NCP_STEM_1,I12,BR_NCP_STEM_1,stem,12,control,human,10000,1083.1499999999999,1083.1499999999999,9,0.337641462969115,9.999e-05,7,383
1356,BR_NCP_STEM_1,I13,BR_NCP_STEM_1,stem,47,deletion,human,10000,3269.34,3269.34,9,0.18136658263894015,0.00529947,7,383
1357,BR_NCP_STEM_1,I14,BR_NCP_STEM_1,stem,47,deletion,human,10000,3641.94,3641.94,9,0.08157517219622785,0.04589541,7,383
1358,BR_NCP_STEM_1,I15,BR_NCP_STEM_1,stem,5,control,human,10000,1066.8419999999999,1066.8419999999999,9,0.35111755046846327,9.999e-05,7,383
1359,BR_NCP_STEM_1,I16,BR_NCP_STEM_1,stem,5,control,human,10000,1325.3760000000002,1325.3760000000002,9,0.31002572772759107,0.00029997,7,383
1360,BR_NCP_STEM_1,I17,BR_NCP_STEM_1,stem,40,deletion,human,10000,1965.2400000000002,1965.2400000000002,9,0.051506377870746044,0.11208879,7,383
1361,BR_NCP_STEM_1,I18,BR_NCP_STEM_1,stem,40,deletion,human,10000,2856.42,2856.42,9,0.05909325811651188,0.08529147,7,383
1362,BR_NCP_STEM_1,I19,BR_NCP_STEM_1,stem,27,deletion,human,10000,2273.7599999999998,2273.7599999999998,9,0.04253355271369657,0.15858415,7,383
1363,BR_NCP_STEM_1,I20,BR_NCP_STEM_1,stem,27,deletion,human,10000,2588.94,2588.94,9,0.03734510823935339,0.21227877,7,383
1364,BR_NCP_STEM_1,I21,BR_NCP_STEM_1,stem,42,deletion,human,10000,2676.6,2676.6,9,0.3245507548067553,0.00019998,7,383
1365,BR_NCP_STEM_1,I22,BR_NCP_STEM_1,stem,42,deletion,human,10000,3185.28,3185.28,9,0.3496647523493161,9.999e-05,7,383
1366,BR_NCP_STEM_1,I23,BR_NCP_STEM_1,stem,19,control,human,10000,2143.62,2143.62,9,0.43897816454695976,9.999e-05,7,383
1367,BR_NCP_STEM_1,I24,BR_NCP_STEM_1,stem,19,control,human,10000,2154.7799999999997,2154.7799999999997,9,0.4397141072146626,9.999e-05,7,383
1368,BR_NCP_STEM_1,J01,BR_NCP_STEM_1,stem,24,control,isogenic_control,10000,2337.4800000000005,2337.4800000000005,9,0.12367964821951295,0.02179782,7,383
1369,BR_NCP_STEM_1,J02,BR_NCP_STEM_1,stem,24,control,isogenic_control,10000,1889.46,1889.46,9,0.3950046685340803,9.999e-05,7,383
1370,BR_NCP_STEM_1,J03,BR_NCP_STEM_1,stem,38,deletion,human,10000,2941.0199999999995,2941.0199999999995,9,0.3510568567952594,9.999e-05,7,383
1371,BR_NCP_STEM_1,J04,BR_NCP_STEM_1,stem,38,deletion,human,10000,2818.44,2818.44,9,0.17364454774445365,0.00759924,7,383
1372,BR_NCP_STEM_1,J05,BR_NCP_STEM_1,stem,44,deletion,human,10000,3700.62,3700.62,9,0.1510225470250933,0.01919808,7,383
1373,BR_NCP_STEM_1,J06,BR_NCP_STEM_1,stem,44,deletion,human,10000,4060.62,4060.62,9,0.046770960540029084,0.13328667,7,383
1374,BR_NCP_STEM_1,J07,BR_NCP_STEM_1,stem,47,deletion,human,10000,4715.64,4715.64,9,0.10261343899261832,0.02789721,7,383
1375,BR_NCP_STEM_1,J08,BR_NCP_STEM_1,stem,47,deletion,human,10000,3777.2999999999997,3777.2999999999997,9,0.07770220355103452,0.04909509,7,383
1376,BR_NCP_STEM_1,J09,BR_NCP_STEM_1,stem,20,control,human,10000,2446.0199999999995,2446.0199999999995,9,0.16606634892268649,0.01189881,7,383
1377,BR_NCP_STEM_1,J10,BR_NCP_STEM_1,stem,20,control,human,10000,2763.54,2763.54,9,0.025355516139594365,0.45645437,7,383
1378,BR_NCP_STEM_1,J11,BR_NCP_STEM_1,stem,12,control,human,10000,968.922,968.922,9,0.3434505764963154,9.999e-05,7,383
1379,BR_NCP_STEM_1,J12,BR_NCP_STEM_1,stem,12,control,human,10000,1122.192,1122.192,9,0.3271990118395291,9.999e-05,7,383
1380,BR_NCP_STEM_1,J13,BR_NCP_STEM_1,stem,47,deletion,human,10000,3573.54,3573.54,9,0.1970108919386703,0.00349965,7,383
1381,BR_NCP_STEM_1,J14,BR_NCP_STEM_1,stem,47,deletion,human,10000,3667.32,3667.32,9,0.28061478804256634,0.00069993,7,383
1382,BR_NCP_STEM_1,J15,BR_NCP_STEM_1,stem,5,control,human,10000,1677.546,1677.546,9,0.6696615753219526,9.999e-05,7,383
1383,BR_NCP_STEM_1,J16,BR_NCP_STEM_1,stem,5,control,human,10000,2024.46,2024.46,9,0.02555463055599233,0.449855,7,383
1384,BR_NCP_STEM_1,J17,BR_NCP_STEM_1,stem,40,deletion,human,10000,3106.08,3106.08,9,0.11401204730397277,0.02379762,7,383
1385,BR_NCP_STEM_1,J18,BR_NCP_STEM_1,stem,40,deletion,human,10000,2729.7000000000003,2729.7000000000003,9,0.05893390972801069,0.0859914,7,383
1386,BR_NCP_STEM_1,J19,BR_NCP_STEM_1,stem,27,deletion,human,10000,3002.7599999999998,3002.7599999999998,9,0.04088626253553821,0.17278272,7,383
1387,BR_NCP_STEM_1,J20,BR_NCP_STEM_1,stem,27,deletion,human,10000,2824.92,2824.92,9,0.05633648685491571,0.09409059,7,383
1388,BR_NCP_STEM_1,J21,BR_NCP_STEM_1,stem,42,deletion,human,10000,2511.72,2511.72,9,0.3131836463747349,0.00029997,7,383
1389,BR_NCP_STEM_1,J22,BR_NCP_STEM_1,stem,42,deletion,human,10000,4078.44,4078.44,9,0.2984807897027882,0.00069993,7,383
1390,BR_NCP_STEM_1,J23,BR_NCP_STEM_1,stem,19,control,human,10000,2323.2599999999998,2323.2599999999998,9,0.443318191836429,9.999e-05,7,383
1391,BR_NCP_STEM_1,J24,BR_NCP_STEM_1,stem,19,control,human,10000,2695.32,2695.32,9,0.4397611695126194,9.999e-05,7,383
1392,BR_NCP_STEM_1,K01,BR_NCP_STEM_1,stem,6,control,human,10000,2122.38,2122.38,9,0.3417601288080682,9.999e-05,7,383
1393,BR_NCP_STEM_1,K02,BR_NCP_STEM_1,stem,6,control,human,10000,2520.0,2520.0,9,0.043648417640482405,0.15088491,7,383
1394,BR_NCP_STEM_1,K03,BR_NCP_STEM_1,stem,40,deletion,human,10000,1124.802,1124.802,9,0.3048817112601143,0.00049995,7,383
1395,BR_NCP_STEM_1,K04,BR_NCP_STEM_1,stem,40,deletion,human,10000,1304.55,1304.55,9,0.31089006731103996,0.00029997,7,383
1396,BR_NCP_STEM_1,K05,BR_NCP_STEM_1,stem,41,deletion,human,10000,3743.46,3743.46,9,0.507214106059101,9.999e-05,7,383
1397,BR_NCP_STEM_1,K06,BR_NCP_STEM_1,stem,41,deletion,human,10000,4396.32,4396.32,9,0.24071073891036202,0.00119988,7,383
1398,BR_NCP_STEM_1,K07,BR_NCP_STEM_1,stem,2,control,human,10000,3674.7000000000003,3674.7000000000003,9,0.10307419343890821,0.02769723,7,383
1399,BR_NCP_STEM_1,K08,BR_NCP_STEM_1,stem,2,control,human,10000,4114.62,4114.62,9,0.07896296830879715,0.04859514,7,383
1400,BR_NCP_STEM_1,K09,BR_NCP_STEM_1,stem,26,deletion,isogenic_deletion,10000,1407.6719999999998,1407.6719999999998,9,0.421840043832525,9.999e-05,7,383
1401,BR_NCP_STEM_1,K10,BR_NCP_STEM_1,stem,26,deletion,isogenic_deletion,10000,1594.674,1594.674,9,0.14113122420936952,0.01949805,7,383
1402,BR_NCP_STEM_1,K11,BR_NCP_STEM_1,stem,48,deletion,human,10000,1782.288,1782.288,9,0.024814118180667703,0.47555244,7,383
1403,BR_NCP_STEM_1,K12,BR_NCP_STEM_1,stem,48,deletion,human,10000,1765.674,1765.674,9,0.17135129712419722,0.00869913,7,383
1404,BR_NCP_STEM_1,K13,BR_NCP_STEM_1,stem,39,deletion,human,10000,2130.84,2130.84,9,0.5387370993743039,9.999e-05,7,383
1405,BR_NCP_STEM_1,K14,BR_NCP_STEM_1,stem,39,deletion,human,10000,2506.86,2506.86,9,0.5950257436307856,9.999e-05,7,383
1406,BR_NCP_STEM_1,K15,BR_NCP_STEM_1,stem,48,deletion,human,10000,1692.7379999999998,1692.7379999999998,9,0.4739554402746259,9.999e-05,7,383
1407,BR_NCP_STEM_1,K16,BR_NCP_STEM_1,stem,48,deletion,human,10000,1820.34,1820.34,9,0.4772181663182843,9.999e-05,7,383
1408,BR_NCP_STEM_1,K17,BR_NCP_STEM_1,stem,30,deletion,human,10000,1636.092,1636.092,9,0.4496432746387961,9.999e-05,7,383
1409,BR_NCP_STEM_1,K18,BR_NCP_STEM_1,stem,30,deletion,human,10000,1423.818,1423.818,9,0.4482077504217709,9.999e-05,7,383
1410,BR_NCP_STEM_1,K19,BR_NCP_STEM_1,stem,8,control,human,10000,1056.024,1056.024,9,0.4891025641025641,9.999e-05,7,383
1411,BR_NCP_STEM_1,K20,BR_NCP_STEM_1,stem,8,control,human,10000,784.26,784.26,9,0.2627176551003857,0.0009999,7,383
1412,BR_NCP_STEM_1,K21,BR_NCP_STEM_1,stem,46,deletion,human,10000,1947.06,1947.06,9,0.4404330135037787,9.999e-05,7,383
1413,BR_NCP_STEM_1,K22,BR_NCP_STEM_1,stem,46,deletion,human,10000,2128.5,2128.5,9,0.4407498032718051,9.999e-05,7,383
1414,BR_NCP_STEM_1,K23,BR_NCP_STEM_1,stem,32,deletion,human,10000,1958.3999999999999,1958.3999999999999,9,0.36024320065876964,9.999e-05,7,383
1415,BR_NCP_STEM_1,K24,BR_NCP_STEM_1,stem,32,deletion,human,10000,2703.2400000000002,2703.2400000000002,9,0.4443619396984939,9.999e-05,7,383
1416,BR_NCP_STEM_1,L01,BR_NCP_STEM_1,stem,6,control,human,10000,1717.2179999999998,1717.2179999999998,9,0.43283048845962924,9.999e-05,7,383
1417,BR_NCP_STEM_1,L02,BR_NCP_STEM_1,stem,6,control,human,10000,1393.3799999999999,1393.3799999999999,9,0.32911714136203934,9.999e-05,7,383
1418,BR_NCP_STEM_1,L03,BR_NCP_STEM_1,stem,40,deletion,human,10000,1193.3280000000002,1193.3280000000002,9,0.3101626897355558,0.00029997,7,383
1419,BR_NCP_STEM_1,L04,BR_NCP_STEM_1,stem,40,deletion,human,10000,1104.642,1104.642,9,0.021363720971267142,0.61743826,7,383
1420,BR_NCP_STEM_1,L05,BR_NCP_STEM_1,stem,41,deletion,human,10000,4210.92,4210.92,9,0.5066796801216288,9.999e-05,7,383
1421,BR_NCP_STEM_1,L06,BR_NCP_STEM_1,stem,41,deletion,human,10000,3615.4800000000005,3615.4800000000005,9,0.42830907830907833,9.999e-05,7,383
1422,BR_NCP_STEM_1,L07,BR_NCP_STEM_1,stem,2,control,human,10000,3342.96,3342.96,9,0.4530967244618743,9.999e-05,7,383
1423,BR_NCP_STEM_1,L08,BR_NCP_STEM_1,stem,2,control,human,10000,2797.38,2797.38,9,0.3183914627718713,0.00019998,7,383
1424,BR_NCP_STEM_1,L09,BR_NCP_STEM_1,stem,26,deletion,isogenic_deletion,10000,1905.84,1905.84,9,0.02446538160677712,0.4871513,7,383
1425,BR_NCP_STEM_1,L10,BR_NCP_STEM_1,stem,26,deletion,isogenic_deletion,10000,1234.908,1234.908,9,0.28071904437450657,0.00069993,7,383
1426,BR_NCP_STEM_1,L11,BR_NCP_STEM_1,stem,48,deletion,human,10000,1710.216,1710.216,9,0.47380534478827346,9.999e-05,7,383
1427,BR_NCP_STEM_1,L12,BR_NCP_STEM_1,stem,48,deletion,human,10000,1742.112,1742.112,9,0.4817554624546721,9.999e-05,7,383
1428,BR_NCP_STEM_1,L13,BR_NCP_STEM_1,stem,39,deletion,human,10000,2830.5,2830.5,9,0.023068455160519332,0.54054594,7,383
1429,BR_NCP_STEM_1,L14,BR_NCP_STEM_1,stem,39,deletion,human,10000,2342.88,2342.88,9,0.024251398412535905,0.49475053,7,383
1430,BR_NCP_STEM_1,L15,BR_NCP_STEM_1,stem,48,deletion,human,10000,2631.78,2631.78,9,0.02629636184515787,0.42425758,7,383
1431,BR_NCP_STEM_1,L16,BR_NCP_STEM_1,stem,48,deletion,human,10000,1942.3799999999999,1942.3799999999999,9,0.09571149636330638,0.03249675,7,383
1432,BR_NCP_STEM_1,L17,BR_NCP_STEM_1,stem,30,deletion,human,10000,1962.54,1962.54,9,0.41280462969846227,9.999e-05,7,383
1433,BR_NCP_STEM_1,L18,BR_NCP_STEM_1,stem,30,deletion,human,10000,1861.2,1861.2,9,0.02295008831626428,0.54544544,7,383
1434,BR_NCP_STEM_1,L19,BR_NCP_STEM_1,stem,8,control,human,10000,844.956,844.956,9,0.4712641788591156,9.999e-05,7,383
1435,BR_NCP_STEM_1,L20,BR_NCP_STEM_1,stem,8,control,human,10000,1465.29,1465.29,9,0.25950864842060856,0.0009999,7,383
1436,BR_NCP_STEM_1,L21,BR_NCP_STEM_1,stem,46,deletion,human,10000,1964.34,1964.34,9,0.44074967553759203,9.999e-05,7,383
1437,BR_NCP_STEM_1,L22,BR_NCP_STEM_1,stem,46,deletion,human,10000,2259.36,2259.36,9,0.44101247661597925,9.999e-05,7,383
1438,BR_NCP_STEM_1,L23,BR_NCP_STEM_1,stem,32,deletion,human,10000,2642.7599999999998,2642.7599999999998,9,0.44552330314944993,9.999e-05,7,383
1439,BR_NCP_STEM_1,L24,BR_NCP_STEM_1,stem,32,deletion,human,10000,2143.44,2143.44,9,0.44390036502153374,9.999e-05,7,383
1440,BR_NCP_STEM_1,M01,BR_NCP_STEM_1,stem,14,control,human,10000,1301.958,1301.958,9,0.4697731724268654,9.999e-05,7,383
1441,BR_NCP_STEM_1,M02,BR_NCP_STEM_1,stem,14,control,human,10000,1958.7599999999998,1958.7599999999998,9,0.3852869352869353,9.999e-05,7,383
1442,BR_NCP_STEM_1,M03,BR_NCP_STEM_1,stem,36,deletion,human,10000,1715.292,1715.292,9,0.1885989588345199,0.00429957,7,383
1443,BR_NCP_STEM_1,M04,BR_NCP_STEM_1,stem,36,deletion,human,10000,1955.16,1955.16,9,0.18455773124537003,0.00469953,7,383
1444,BR_NCP_STEM_1,M05,BR_NCP_STEM_1,stem,43,deletion,human,10000,2694.6,2694.6,9,0.07213540863804582,0.05549445,7,383
1445,BR_NCP_STEM_1,M06,BR_NCP_STEM_1,stem,43,deletion,human,10000,3616.7400000000002,3616.7400000000002,9,0.07164712851439285,0.05639436,7,383
1446,BR_NCP_STEM_1,M07,BR_NCP_STEM_1,stem,16,control,human,10000,2226.06,2226.06,9,0.563779088143495,9.999e-05,7,383
1447,BR_NCP_STEM_1,M08,BR_NCP_STEM_1,stem,16,control,human,10000,2140.02,2140.02,9,0.5780349889502079,9.999e-05,7,383
1448,BR_NCP_STEM_1,M09,BR_NCP_STEM_1,stem,45,deletion,human,10000,2202.2999999999997,2202.2999999999997,9,0.1214325874842354,0.0219978,7,383
1449,BR_NCP_STEM_1,M10,BR_NCP_STEM_1,stem,45,deletion,human,10000,2293.38,2293.38,9,0.04370858755877917,0.15078492,7,383
1450,BR_NCP_STEM_1,M11,BR_NCP_STEM_1,stem,4,control,human,10000,1150.776,1150.776,9,0.6574104664992733,9.999e-05,7,383
1451,BR_NCP_STEM_1,M12,BR_NCP_STEM_1,stem,4,control,human,10000,1704.222,1704.222,9,0.02416751701398859,0.49845016,7,383
1452,BR_NCP_STEM_1,M13,BR_NCP_STEM_1,stem,25,deletion,isogenic_deletion,10000,1254.7620000000002,1254.7620000000002,9,0.2060638135997312,0.00289971,7,383
1453,BR_NCP_STEM_1,M14,BR_NCP_STEM_1,stem,25,deletion,isogenic_deletion,10000,1319.634,1319.634,9,0.07355920421100749,0.05379462,7,383
1454,BR_NCP_STEM_1,M15,BR_NCP_STEM_1,stem,34,deletion,human,10000,2529.9,2529.9,9,0.4011211892164273,9.999e-05,7,383
1455,BR_NCP_STEM_1,M16,BR_NCP_STEM_1,stem,34,deletion,human,10000,2682.54,2682.54,9,0.6101478768145435,9.999e-05,7,383
1456,BR_NCP_STEM_1,M17,BR_NCP_STEM_1,stem,44,deletion,human,10000,3127.32,3127.32,9,0.4400114532399454,9.999e-05,7,383
1457,BR_NCP_STEM_1,M18,BR_NCP_STEM_1,stem,44,deletion,human,10000,3378.42,3378.42,9,0.39309508458444625,9.999e-05,7,383
1458,BR_NCP_STEM_1,M19,BR_NCP_STEM_1,stem,15,control,human,10000,946.2239999999999,946.2239999999999,9,0.22157477025898079,0.00189981,7,383
1459,BR_NCP_STEM_1,M20,BR_NCP_STEM_1,stem,15,control,human,10000,1127.736,1127.736,9,0.4631173550384549,9.999e-05,7,383
1460,BR_NCP_STEM_1,M21,BR_NCP_STEM_1,stem,37,deletion,human,10000,3133.7999999999997,3133.7999999999997,9,0.30601069902491673,0.00049995,7,383
1461,BR_NCP_STEM_1,M22,BR_NCP_STEM_1,stem,37,deletion,human,10000,3304.62,3304.62,9,0.1706238834062521,0.00919908,7,383
1462,BR_NCP_STEM_1,M23,BR_NCP_STEM_1,stem,7,control,human,10000,1271.34,1271.34,9,0.06713581602602837,0.06569343,7,383
1463,BR_NCP_STEM_1,M24,BR_NCP_STEM_1,stem,7,control,human,10000,1147.248,1147.248,9,0.2411675352095434,0.00119988,7,383
1464,BR_NCP_STEM_1,N01,BR_NCP_STEM_1,stem,14,control,human,10000,1840.68,1840.68,9,0.1764605943261836,0.00709929,7,383
1465,BR_NCP_STEM_1,N02,BR_NCP_STEM_1,stem,14,control,human,10000,1586.268,1586.268,9,0.5640704846531914,9.999e-05,7,383
1466,BR_NCP_STEM_1,N03,BR_NCP_STEM_1,stem,36,deletion,human,10000,2174.58,2174.58,9,0.03258711299328838,0.28247175,7,383
1467,BR_NCP_STEM_1,N04,BR_NCP_STEM_1,stem,36,deletion,human,10000,2245.14,2245.14,9,0.33662085621333265,9.999e-05,7,383
1468,BR_NCP_STEM_1,N05,BR_NCP_STEM_1,stem,43,deletion,human,10000,3327.84,3327.84,9,0.04650675121563268,0.13528647,7,383
1469,BR_NCP_STEM_1,N06,BR_NCP_STEM_1,stem,43,deletion,human,10000,3239.82,3239.82,9,0.06257078749529878,0.07679232,7,383
1470,BR_NCP_STEM_1,N07,BR_NCP_STEM_1,stem,16,control,human,10000,2354.7599999999998,2354.7599999999998,9,0.5305151519910517,9.999e-05,7,383
1471,BR_NCP_STEM_1,N08,BR_NCP_STEM_1,stem,16,control,human,10000,2300.7599999999998,2300.7599999999998,9,0.6080120533385676,9.999e-05,7,383
1472,BR_NCP_STEM_1,N09,BR_NCP_STEM_1,stem,45,deletion,human,10000,2674.44,2674.44,9,0.029803137847023858,0.33626637,7,383
1473,BR_NCP_STEM_1,N10,BR_NCP_STEM_1,stem,45,deletion,human,10000,2955.42,2955.42,9,0.029636451363665193,0.33916607,7,383
1474,BR_NCP_STEM_1,N11,BR_NCP_STEM_1,stem,4,control,human,10000,1423.926,1423.926,9,0.6484437350359139,9.999e-05,7,383
1475,BR_NCP_STEM_1,N12,BR_NCP_STEM_1,stem,4,control,human,10000,1583.316,1583.316,9,0.6680959426679147,9.999e-05,7,383
1476,BR_NCP_STEM_1,N13,BR_NCP_STEM_1,stem,25,deletion,isogenic_deletion,10000,1396.692,1396.692,9,0.16983283777872302,0.00939906,7,383
1477,BR_NCP_STEM_1,N14,BR_NCP_STEM_1,stem,25,deletion,isogenic_deletion,10000,1526.202,1526.202,9,0.027352377128497647,0.39446056,7,383
1478,BR_NCP_STEM_1,N15,BR_NCP_STEM_1,stem,34,deletion,human,10000,2737.7999999999997,2737.7999999999997,9,0.6694885361552029,9.999e-05,7,383
1479,BR_NCP_STEM_1,N16,BR_NCP_STEM_1,stem,34,deletion,human,10000,2704.32,2704.32,9,0.5001911668578335,9.999e-05,7,383
1480,BR_NCP_STEM_1,N17,BR_NCP_STEM_1,stem,44,deletion,human,10000,3467.16,3467.16,9,0.12300347239870828,0.02189781,7,383
1481,BR_NCP_STEM_1,N18,BR_NCP_STEM_1,stem,44,deletion,human,10000,3218.94,3218.94,9,0.1955682117523689,0.00349965,7,383
1482,BR_NCP_STEM_1,N19,BR_NCP_STEM_1,stem,15,control,human,10000,1224.81,1224.81,9,0.09279282435835058,0.03479652,7,383
1483,BR_NCP_STEM_1,N20,BR_NCP_STEM_1,stem,15,control,human,10000,1474.128,1474.128,9,0.055015889227192596,0.09959004,7,383
1484,BR_NCP_STEM_1,N21,BR_NCP_STEM_1,stem,37,deletion,human,10000,3617.1,3617.1,9,0.17095130696520938,0.0090990905,7,383
1485,BR_NCP_STEM_1,N22,BR_NCP_STEM_1,stem,37,deletion,human,10000,3931.56,3931.56,9,0.04530250607033955,0.14048596,7,383
1486,BR_NCP_STEM_1,N23,BR_NCP_STEM_1,stem,7,control,human,10000,1228.8960000000002,1228.8960000000002,9,0.2521730834517972,0.00109989,7,383
1487,BR_NCP_STEM_1,N24,BR_NCP_STEM_1,stem,7,control,human,10000,1144.44,1144.44,9,0.21042618112987363,0.00269973,7,383
1488,BR_NCP_STEM_1,O01,BR_NCP_STEM_1,stem,10,control,human,10000,1890.36,1890.36,9,0.06764998535815223,0.0649935,7,383
1489,BR_NCP_STEM_1,O02,BR_NCP_STEM_1,stem,10,control,human,10000,2039.04,2039.04,9,0.046520652732597804,0.13518648,7,383
1490,BR_NCP_STEM_1,O03,BR_NCP_STEM_1,stem,25,deletion,isogenic_deletion,10000,1047.996,1047.996,9,0.02198496195152475,0.58744127,7,383
1491,BR_NCP_STEM_1,O04,BR_NCP_STEM_1,stem,25,deletion,isogenic_deletion,10000,1434.5099999999998,1434.5099999999998,9,0.40088465294408987,9.999e-05,7,383
1492,BR_NCP_STEM_1,O05,BR_NCP_STEM_1,stem,8,control,human,10000,1182.69,1182.69,9,0.5043917143254891,9.999e-05,7,383
1493,BR_NCP_STEM_1,O06,BR_NCP_STEM_1,stem,8,control,human,10000,1321.5780000000002,1321.5780000000002,9,0.5660317460317461,9.999e-05,7,383
1494,BR_NCP_STEM_1,O07,BR_NCP_STEM_1,stem,31,deletion,human,10000,1709.1000000000001,1709.1000000000001,9,0.6501989713825996,9.999e-05,7,383
1495,BR_NCP_STEM_1,O08,BR_NCP_STEM_1,stem,31,deletion,human,10000,1886.04,1886.04,9,0.6581690074242209,9.999e-05,7,383
1496,BR_NCP_STEM_1,O09,BR_NCP_STEM_1,stem,18,control,human,10000,2447.64,2447.64,9,0.4547592536852006,9.999e-05,7,383
1497,BR_NCP_STEM_1,O10,BR_NCP_STEM_1,stem,18,control,human,10000,2739.78,2739.78,9,0.12787157448233524,0.02119788,7,383
